1523.209106	4128.180664	-0.479128
1540.353271	4163.172363	-0.480162
1558.369263	4196.490234	-0.479418
1577.913452	4235.376953	-0.480309
1594.265625	4265.404297	-0.47952
1611.965698	4298.45459	-0.480859
1629.263306	4331.229492	-0.479386
1645.009644	4362.78125	-0.480355
1665.038818	4399.828125	-0.47983
1681.982422	4434.148438	-0.480523
1699.580566	4467.696777	-0.479807
1717.480225	4502.533203	-0.481385
1734.066162	4533.599121	-0.480095
1751.369141	4567.32373	-0.481017
1768.318115	4600.287109	-0.480006
1768.888672	4601.348145	-0.480109
1769.778564	4602.910156	-0.479738
1780.740845	4623.959961	-0.48059
1793.207031	4647.189453	-0.480243
1805.301636	4672.264648	-0.479907
1820.915039	4702.179688	-0.480767
1838.500854	4734.900879	-0.479921
1854.767212	4766.934082	-0.480651
1871.99646	4799.65918	-0.479907
1888.40918	4832.746582	-0.480933
1906.238037	4865.9375	-0.479824
1924.07312	4900.19043	-0.480935
1940.229858	4932.644531	-0.479745
1958.178345	4967.289063	-0.481192
1973.883423	4997.639648	-0.480213
1980.0448	5012.374023	-0.481355
1980.452393	5012.284668	-0.481437
1980.089233	5012.289551	-0.481418
1980.670532	5012.09668	-0.48141
1980.097046	5012.374023	-0.481286
1980.18689	5012.297852	-0.481322
1980.542969	5012.238281	-0.48133
1980.387207	5012.290039	-0.481251
1980.222046	5012.392578	-0.481233
1980.38208	5012.042969	-0.480674
1980.871216	5003.520996	-0.470109
1981.674194	4993.154785	-0.457333
1982.946655	4983.404785	-0.44528
1984.737915	4972.147949	-0.431615
1986.383057	4961.867188	-0.419288
1987.984985	4950.952637	-0.406075
1990.110596	4935.779785	-0.387691
1993.8927	4920.95459	-0.368955
1996.758545	4906.359863	-0.350528
2000.200806	4891.055176	-0.332005
2003.90918	4876.056152	-0.31334
2007.521973	4861.618652	-0.295424
2011.197754	4847.603516	-0.277156
2016.239502	4833.072754	-0.258018
2021.217651	4817.88916	-0.238814
2025.752808	4803.383789	-0.220124
2031.143066	4788.953125	-0.201057
2036.61499	4774.621582	-0.181864
2042.887939	4760.224121	-0.163279
2048.555664	4745.545898	-0.144305
2054.888428	4731.105957	-0.125143
2061.64209	4717.87207	-0.106391
2069.420898	4703.865234	-0.087306
		
2083.598389	4677.088867	-0.050511
2090.740479	4663.833496	-0.031369
2099.773926	4650.656738	-0.012596
2108.530518	4637.781738	0.006369
		
		
2128.810791	4607.701172	0.050371
2128.659912	4607.850586	0.05047
2128.681396	4607.72168	0.050414
2130.874512	4605.11084	0.054748
		
2139.142822	4594.481445	0.071049
2143.952637	4588.066895	0.080807
2148.931396	4581.477051	0.090545
2153.744385	4575.288086	0.099903
2158.916748	4568.734863	0.110144
2164.612793	4561.450684	0.121605
2170.865479	4554.092773	0.133484
2177.563721	4546.518555	0.145828
2183.611084	4539.688965	0.156927
2190.021729	4532.326172	0.168738
2197.691162	4523.445313	0.182839
2206.927246	4513.414063	0.199649
2216.610352	4503.756836	0.21654
2227.915527	4493.223633	0.235257
2239.525391	4482.208496	0.253592
2248.728027	4473.52002	0.269819
2259.484375	4463.487793	0.288008
2270.376709	4454.243652	0.305808
2282.082764	4444.81543	0.323635
2293.861816	4435.24707	0.341755
2305.342773	4425.808105	0.360092
2317.806641	4417.117676	0.379193
2329.958008	4409.468262	-582.324829
2343.049805	4399.635254	-582.103333
2354.375244	4391.375488	-581.737427
		
2380.343506	4376.210938	0.471418
2393.833496	4368.437012	0.490139
2407.189453	4360.770508	0.508858
2419.21167	4354.38623	0.526279
2433.219238	4347.58252	0.546057
2446.688232	4341.404785	0.564043
2460.325684	4334.895508	0.58248
2474.37915	4328.732422	0.601396
2488.268066	4323.019043	0.620284
2502.828613	4318.007813	0.639191
2516.875244	4312.739258	0.657468
2530.359131	4307.816406	0.675169
2544.187012	4303.540527	0.693217
2557.601807	4299.529785	0.710729
		
		
2601.716797	4287.837402	0.766364
2617.950928	4284.016602	0.787672
		
2652.452148	4277.383301	0.830014
2667.941162	4274.798828	0.850084
2685.824463	4272.553223	0.872661
2702.039307	4271.11377	0.892688
2719.59668	4269.039551	0.913857
2735.081055	4267.885742	0.933646
2749.568604	4266.632324	0.952302
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
2835.108154	4267.428223	1.056472
2835.001221	4267.280762	1.056486
2835.085693	4267.150391	1.056509
2835.155518	4267.473633	1.056542
2835.197998	4267.446777	1.056603
2835.0896	4267.231445	1.056598
2834.982666	4267.208984	1.056602
2837.103271	4267.381836	1.059522
		
2864.671631	4268.978027	1.092508
		
		
2904.404785	4274.067383	1.142003
2909.589111	4274.798828	1.148293
2919.459717	4275.833008	1.160301
2927.350586	4276.708984	1.170686
2931.856445	4277.583984	1.175886
2932.16748	4277.692871	1.1759
2929.065674	4279.387695	1.177582
2909.189941	4287.916504	1.177982
2879.832275	4299.660156	1.177097
2849.397217	4312.48877	1.177776
		
		
2748.829346	4356.288086	1.177454
2713.199463	4370.544922	1.177492
		
2685.912354	4379.993164	1.173907
2669.281738	4377.666992	1.154588
		
2633.977783	4373.31543	1.111608
2616.226318	4372.069824	1.089665
2602.09082	4374.092285	1.080002
2570.246338	4389.932129	1.079957
2534.047119	4409.668457	1.079457
		
		
		
		
		
		
		
		
		
		
		
		
2339.417236	4513.294434	1.078493
		
		
		
		
		
		
		
		
2339.668945	4513.175781	1.078764
2339.46875	4513.1875	1.078826
2339.506104	4513.320801	1.078903
2339.485352	4513.128418	1.078903
2339.519531	4513.26709	1.078912
2325.436523	4520.886719	1.079256
2302.887451	4532.861816	1.078832
2278.599854	4546.037109	1.078621
2254.890625	4558.562988	1.078929
2228.820068	4572.102051	1.078575
2201.068115	4587.086914	1.078682
2172.564453	4601.615723	1.078562
2142.669678	4619.191406	1.078354
2112.213623	4633.503418	1.078354
2081.55957	4650.913574	1.078076
2049.795654	4667.837891	1.07829
2017.081909	4685.023438	1.07782
		
1950.11438	4719.788086	1.077593
1916.475464	4737.288574	1.077556
1881.853882	4755.512695	1.077158
1850.290039	4773.603027	1.077445
1814.636108	4792.362305	1.07689
1782.24646	4810.36084	1.076982
1747.634766	4828.879395	1.076575
1713.55835	4847.123535	1.07681
1678.380005	4865.584473	1.076384
1644.776245	4883.552734	1.076512
1610.845581	4901.535645	1.076267
1576.440674	4918.833008	1.075852
1542.811768	4938.399414	1.075777
1508.803955	4956.915039	1.075879
1474.645142	4973.633789	1.075432
1442.204346	4991.900879	1.075784
		
1376.041016	5027.515137	1.075377
1344.413696	5044.080566	1.074984
1312.967041	5060.688965	1.075117
1282.449829	5077.158691	1.0747
1252.571777	5091.98877	1.075843
1226.393188	5107.728516	1.074575
1196.861206	5122.791016	1.07438
1168.84314	5139.215332	1.074851
1134.241333	5156.640137	1.074308
1101.835083	5173.909668	1.074516
1067.758301	5192.31543	1.07435
1034.718628	5209.776367	1.074204
1000.814148	5228.284668	1.073798
968.45874	5245.501465	1.074418
935.299988	5264.624023	1.073729
902.760315	5280.632813	1.07431
868.190552	5298.716797	1.073255
835.964966	5316.852051	1.073613
801.970093	5334.850586	1.072944
768.909546	5352.138672	1.073174
734.551392	5369.662109	1.072368
701.424194	5387.390625	1.072662
667.528687	5405.786133	1.072631
636.445251	5422.885742	1.072421
602.802185	5441.17627	1.071805
570.237	5458.623047	1.073524
537.302124	5477.460938	1.071894
504.637268	5494.290527	1.072121
470.963013	5512.339844	1.07162
437.253632	5530.559082	1.072214
403.201416	5547.219727	1.07162
371.191956	5564.974609	1.072298
337.859802	5582.397461	1.071587
306.399719	5599.553711	1.071925
275.216431	5616.791992	1.071817
244.447815	5634.758789	1.071772
212.653229	5651.511719	1.071092
180.336884	5668.904297	1.07112
148.976715	5685.442871	1.070643
116.285217	5702.958984	1.07084
		
53.363167	5737.75	1.070544
23.674263	5752.599609	1.070769
-9.463649	5770.147949	1.070119
-40.311924	5788.367188	1.070638
-74.053375	5805.994629	1.069971
-106.416809	5823.600586	1.070429
-137.971481	5841.739746	1.069915
-174.025543	5859.998047	1.070212
-210.907028	5879.15918	1.06965
-244.783936	5898.315918	1.070193
-279.991516	5917.533691	1.069109
-314.183228	5936.28125	1.069082
		
		
		
		
		
		
-440.087219	6006.807617	1.066942
-439.962372	6006.869141	1.066975
		
		
		
		
-415.610809	6009.406738	1.09783
-396.866089	6011.89502	1.121031
-377.44339	6013.935547	1.143838
-359.106171	6016.458984	1.166878
-341.869812	6020.432617	1.188895
-323.82251	6023.078125	1.211341
-307.44635	6026.569824	1.231586
-291.39389	6030.554688	1.251802
-273.331329	6035.633301	1.274793
		
		
		
		
		
		
		
		
		
		
-95.465363	6106.751465	1.509104
-80.210999	6115.936035	1.53056
-64.813583	6124.55127	1.552092
-49.686165	6134.048828	1.573476
		
		
		
6.583458	6173.186035	1.657135
21.814983	6185.293945	-619.648743
35.182896	6196.085449	-619.484863
48.678444	6208.229004	-619.255005
62.478947	6219.689941	-619.315857
75.038322	6231.402832	-619.232239
87.090828	6243.70459	-618.700134
99.621132	6256.640625	-618.738647
111.824257	6268.953125	-618.643005
123.30056	6282.693359	1.854612
134.828156	6296.353027	1.876246
145.245651	6308.703613	1.896195
155.92865	6321.979492	1.917136
165.668243	6336.183105	-618.505676
176.523987	6351.047852	1.9602
186.845779	6364.556641	1.981324
195.667725	6379.758789	2.002841
204.880005	6394.251465	2.023414
214.250977	6409.152832	2.044278
222.361908	6423.388184	2.064507
229.469635	6438.023438	2.084539
236.811234	6451.813965	2.103474
244.29248	6466.347656	2.122645
251.087479	6480.59082	2.141865
257.114319	6494.862305	2.16097
263.058105	6509.033203	2.17977
268.651245	6523.707031	2.198685
273.966125	6538.767578	2.217806
		
		
		
290.644501	6587.818848	2.281177
293.243378	6597.669922	2.293672
		
		
302.379364	6632.818359	2.337916
		
307.135223	6656.106445	2.367159
309.121613	6668.76123	2.382743
311.299713	6680.347168	2.396601
313.401001	6691.770508	2.410965
		
		
		
319.139069	6739.599609	-619.453674
		
		
		
		
323.406219	6812.679688	2.558764
		
322.701599	6844.041992	2.59739
322.215393	6859.106934	2.615654
321.340729	6872.227051	2.631475
321.412323	6872.420898	2.63151
321.484741	6872.206543	2.631475
321.272034	6872.443848	2.631502
318.47525	6868.219727	2.632888
298.696228	6832.742676	2.633026
279.382874	6798.009277	2.632634
259.300293	6762.091797	2.632931
240.024124	6727.261719	2.632537
218.670776	6688.457031	2.632145
200.679138	6655.874023	2.631867
180.387115	6620.284668	2.631737
161.496094	6586.041504	2.631889
		
143.515045	6554.072266	2.631317
124.948677	6519.562988	2.630949
105.548721	6483.900391	2.630728
86.081581	6449.911621	2.631197
65.988609	6413.835938	2.630569
48.197144	6383.171387	2.630981
25.858158	6342.226563	2.630032
6.735953	6308.808594	2.630666
-12.186468	6274.176758	2.630225
-45.273132	6216.37207	2.630319
-48.378922	6209.370605	2.629832
-71.925331	6168.584961	2.63043
-89.805038	6135.537598	2.629485
-111.785042	6097.765137	2.62992
-129.317459	6065.009277	2.629403
-149.401093	6029.817871	2.629636
-168.390198	5995.099121	2.62941
-188.798965	5958.88623	2.628966
-206.792786	5927.659668	2.629098
-227.890839	5890.375977	2.629046
-245.482483	5858.118652	2.628644
-265.616058	5822.88916	2.628812
-284.221924	5787.544922	2.628368
-304.927765	5752.101563	2.628136
-324.898254	5717.51416	2.628403
-323.605927	5712.932617	2.626078
-323.640259	5712.999023	2.626253
-323.533875	5712.916504	2.626124
-323.541077	5712.849609	2.626097
-323.494659	5712.858887	2.626052
-323.597046	5712.885254	2.626079
-323.550812	5712.858887	2.626087
-323.621033	5712.727539	2.626003
-323.53476	5712.865234	2.626106
-323.439911	5712.818848	2.626012
-323.525055	5712.836914	2.626142
-323.515533	5712.810059	2.62607
-323.467468	5712.865723	2.626083
-323.452728	5712.807617	2.626059
-323.524353	5712.856934	2.625995
-323.508728	5712.828613	2.626104
-323.371216	5712.85498	2.626071
-323.488892	5712.693848	2.625998
-323.541382	5712.817871	2.626096
-323.506348	5712.791992	2.626042
-323.437561	5712.77832	2.626008
-323.628998	5712.824707	2.626067
-323.485016	5712.736328	2.625973
-323.668365	5712.751465	2.626037
-323.425873	5712.756836	2.626025
-323.570953	5712.748535	2.626021
-323.522644	5712.805176	2.626087
-323.48407	5712.787598	2.626089
-323.576141	5712.824219	2.626059
-323.396271	5712.928711	2.626047
-332.353394	5698.954102	2.623687
-374.23877	5620.411133	2.620417
-374.288666	5620.381836	2.620503
-378.292816	5613.946289	2.620385
-392.426147	5589.254883	2.620042
-410.678497	5557.726563	2.619503
-427.828827	5527.703125	2.620227
-448.094421	5492.651855	2.619262
		
		
		
		
		
		
		
		
		
		
-654.804016	5132.578125	2.616729
-675.378235	5097.183105	2.616531
-692.921021	5067.263184	2.61583
-711.953247	5033.812988	2.615804
-730.458191	5002.90332	2.615994
-749.530273	4968.46875	2.615288
-767.642883	4937.179688	2.615316
-786.999207	4903.758301	2.615152
-805.431213	4871.633789	2.6152
-823.384949	4840.83252	2.615396
-841.890259	4810.137695	2.615897
-861.187988	4777.057617	2.615552
-879.328125	4745.79834	2.616078
-898.165344	4712.567871	2.615549
-916.783142	4680.876465	2.615782
-926.215088	4663.964355	2.614731
-943.590637	4634.380371	2.614578
-962.864624	4602.151855	2.614464
-981.760315	4569.294434	2.614159
-1001.023071	4536.967773	2.613982
		
		
		
		
		
		
		
		
		
		
		
-1230.497803	4140.277344	2.612937
-1249.771851	4106.915039	2.612509
		
		
-1250.771729	4104.884766	2.61237
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
-1419.493652	3992.208008	2.784919
-1422.656494	4009.027344	2.805664
-1426.807129	4025.080322	2.826315
-1431.375977	4041.726807	2.847322
		
		
-1445.186157	4086.079102	2.903632
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
-1572.954468	4322.288086	-3.051043
-1582.810425	4335.043457	-3.030946
-1594.58252	4348.869141	-3.008928
-1605.358154	4360.958008	-2.989593
-1615.871826	4373.242676	-2.969831
		
-1644.653687	4401.76123	-2.920054
-1648.489014	4405.586426	-2.91332
		
		
		
		
		
		
		
-1751.109131	4491.114746	-2.749877
-1764.921143	4501.424805	-622.917236
-1778.953857	4510.869141	-2.708828
		
-1803.264771	4525.025391	-2.675038
		
		
		
		
		
		
		
		
		
		
		
		
		
		
-2027.447144	4615.682129	-2.376432
-2045.622559	4619.306641	-2.353326
-2062.9104	4623.144531	-2.332042
-2080.952393	4626.660156	-2.309131
		
-2116.911377	4631.638184	-2.264358
-2135.332031	4634.28418	-2.241907
		
		
		
		
		
-2245.417725	4637.968262	-2.106964
		
		
		
		
		
		
		
		
		
		
-2072.59082	4529.11377	-2.071824
-2040.711426	4511.208496	-2.0719
-2021.780884	4479.693848	-2.072938
-2007.476563	4439.157715	-2.073097
-1994.838623	4399.438965	-2.072738
-1984.913086	4353.89209	-2.072338
		
		
		
		
		
		
		
		
		
		
-1657.162476	4135.850586	-2.072637
-1637.751709	4124.631348	-2.07272
-1619.543213	4113.773926	-2.072288
-1602.109497	4105.210449	-2.072215
-1588.92395	4097.982422	-2.072547
-1567.878174	4085.136475	-2.07228
-1536.068237	4069.141113	-2.071742
-1506.56543	4052.325195	-2.072088
-1474.374512	4035.408203	-2.071418
-1442.105591	4015.915283	-2.072128
-1409.838257	3999.502441	-2.071459
-1377.214966	3982.697754	-2.071988
-1345.829224	3963.686035	-2.071839
-1312.971069	3946.351563	-2.072232
-1280.371704	3928.577148	-2.071939
-1249.022827	3910.843018	-2.072554
-1214.430298	3891.410889	-2.072277
-1180.637695	3873.763672	-2.072831
-1149.75293	3855.831543	-2.072557
-1115.831421	3837.192871	-2.073327
-1083.883667	3818.695801	-2.072745
-1048.374023	3799.585449	-2.073475
-1019.510193	3783.622803	-2.072525
-984.280884	3765.57251	-2.073441
-950.220398	3746.848389	-2.072664
-921.131409	3731.365234	-2.073521
-885.753662	3711.557861	-2.072696
-849.04187	3692.091309	-2.073325
-815.845764	3672.315186	-2.072787
-784.891296	3654.428711	-2.07233
-750.731689	3636.549072	-2.072828
-717.127075	3618.54126	-2.07373
-685.134033	3601.330322	-2.072958
-650.958557	3582.272461	-2.074362
-617.491211	3563.954346	-2.073625
-583.054932	3546.808594	-2.07418
-553.932007	3527.177979	-2.073787
-515.71875	3507.407959	-2.074275
-482.666901	3487.381592	-2.073468
-453.70166	3471.726074	-2.07428
-417.335876	3451.32959	-2.073373
-384.67337	3433.257568	-2.074279
-353.828491	3414.50708	-2.073613
-318.755737	3397.102295	-2.074027
-285.686493	3376.818359	-2.073516
-255.115997	3361.614014	-2.073881
		
		
		
-253.559738	3359.50708	-2.073991
		
-203.392075	3332.157715	-2.073614
-113.414627	3281.63623	-2.07417
		
		
		
		
		
		
		
		
		
		
284.819733	3062.04248	-2.073786
286.863525	3061.929199	-2.074084
		
341.343292	3030.250244	-2.074086
392.395935	3002.571533	-2.07372
439.924347	2975.630859	-2.073469
442.373657	2974.391113	-2.073425
		
		
629.946655	2870.015381	-2.073548
659.19458	2854.260254	-2.073306
		
		
		
768.298523	2794.322021	-2.073408
797.583923	2779.354248	-2.073663
815.222168	2770.380859	-2.074151
835.237244	2757.609863	-2.073683
852.03009	2748.478027	-2.073623
871.765991	2738.018311	-2.074232
891.09436	2727.852539	-2.074405
902.269043	2720.921387	-2.074059
902.28949	2720.791992	-2.074586
902.224487	2720.76709	-2.074083
891.027893	2718.032227	-2.058459
		
854.692261	2716.186279	-2.015077
837.522522	2713.148926	-1.99277
820.471313	2710.323242	-1.97239
802.93158	2707.696533	-1.950881
785.626099	2704.148926	-1.929029
769.700562	2700.113037	-1.908717
753.762756	2695.56665	-1.888767
738.185608	2692.211914	-1.869169
721.108032	2687.318604	-1.847492
704.667419	2681.679443	-1.826096
690.234741	2675.962158	-1.807228
679.981506	2672.825439	-1.793964
		
		
		
		
		
		
634.755554	2654.79834	-1.734198
630.874878	2652.974121	-1.72909
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
337.327759	2437.850342	-1.27861
		
		
309.488861	2403.283203	-1.223845
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
140.162842	1923.729858	-0.591446
139.659714	1905.376709	-0.569149
139.282669	1887.378662	-0.547482
140.226639	1872.951538	-0.529054
141.397812	1861.218872	-0.514541
142.020432	1850.954224	-0.501992
142.256332	1846.923096	-0.497082
142.272263	1846.904175	-0.497029
142.253738	1846.910645	-0.497041
142.318359	1846.825806	-0.496951
